word1,word2,pos,sv_score,relation,w1_num_v_senses,w2_num_v_senses,w1_frames,w2_frames,mean_rating,sd_rating,shared_frames,w1_frame_count,w2_frame_count,relation_index,shares_frames_bool,cf_similarity,cf_scaled_sim
destroy,kill,V,7.8,HYPER/HYPONYMS,4,15,"['Basic Transitive', 'NP-PP', 'Instrument Subject Alternation']",['Instrument Subject Alternation'],7.833333333333334,1.3374935098492584,1,3,1,2,True,0.24605869378978254,3.96846955031826
obtain,get,V,9.3,HYPER/HYPONYMS,3,36,"['NP-PP', 'NP']","['P-ING-SC', 'PP']",9.333333333333334,0.6992058987801011,0,2,2,2,False,0.8456409310056854,8.765127448045483
buy,sell,V,0.0,ANTONYMS,5,8,"['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']","['NP-PP', 'NP-PP-PP', 'NP-PP']",0.0,0.0,2,7,3,0,True,-0.12931549830465727,0.9654760135627418
deposit,put,V,6.47,HYPER/HYPONYMS,3,9,['Transitive'],['PP-NP'],6.5,1.911950719959998,0,1,1,2,False,0.24301877508948633,3.9441502007158906
rise,wake,V,8.3,NONE,17,5,"['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",8.333333333333334,1.247219128924647,2,5,13,3,True,0.27881441610385854,4.230515328830869
pray,kneel,V,1.83,NONE,2,1,['PP'],"['Basic Intransitive', 'PP']",1.8333333333333333,1.3703203194062978,1,1,2,3,True,0.38366777912042926,5.069342232963434
jump,climb,V,1.99,HYPER/HYPONYMS,15,6,['Intransitive'],['Intransitive'],2.0,0.9189365834726814,1,1,1,2,True,0.6708442393914276,7.3667539151314205
rescue,survive,V,1.16,NONE,2,4,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP']",['Basic Transitive'],1.1666666666666667,0.8232726023485646,1,4,1,3,True,0.23015221980731604,3.8412177584585283
succeed,overcome,V,6.97,NONE,2,4,['Basic Transitive'],"['Basic Transitive', 'NP-PP']",7.000000000000001,0.6324555320336758,1,1,2,3,True,0.28499945236891716,4.279995618951338
look,examine,V,8.3,HYPER/HYPONYMS,10,5,['PP'],"['NP-PP', 'Transitive']",8.166666666666668,1.449137674618944,0,1,2,2,False,0.43203151664595607,5.456252133167649
delay,pause,V,8.13,HYPER/HYPONYMS,4,2,['Basic Transitive'],"['PP', 'PP']",8.166666666666668,0.9944289260117531,0,1,2,2,False,0.26180691338653117,4.094455307092249
take,use,V,3.15,HYPER/HYPONYMS,42,6,"['Basic Transitive', 'NP-PP', 'PP-NP', 'NP-PP', 'NP-PP-PP', 'NP-ADVP-PRED']","['Basic Transitive', 'NP-ING-SC']",3.1666666666666665,1.286683937707919,1,6,2,2,True,0.24999602574061155,3.999968205924892
color,decorate,V,4.48,COHYPONYMS,6,4,"['Basic Transitive', 'NP-ADJP', 'NP-PP']","['NP-PP', 'NP-PP', 'Locatum Subject Alternation', 'Transitive']",4.500000000000001,1.3374935098492584,1,3,4,1,True,0.2289726191479084,3.831780953183267
get,achieve,V,6.31,NONE,36,1,"['P-ING-SC', 'PP']",['-1'],6.333333333333333,1.9321835661585915,0,2,1,3,False,0.6971119907009973,7.576895925607978
drink,intoxicate,V,4.23,NONE,5,3,"['Basic Transitive', 'Unspecified Object', 'NP-ADJP', 'PP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",4.666666666666667,1.9888578520235063,2,4,6,3,True,0.29324061991617295,4.345924959329384
die,deteriorate,V,2.49,NONE,11,2,"['Basic Intransitive', 'PP-NP']",['Intransitive'],2.5,1.4337208778404378,0,2,1,3,False,0.008019294441510838,2.0641543555320867
treat,buy,V,4.98,NONE,8,5,"['NP-P-ING-OC', 'NP-TOBE', 'NP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']",5.0,1.8856180831641267,1,3,7,3,True,0.11726365478464362,2.938109238277149
dump,waste,V,5.98,COHYPONYMS,6,10,['PP'],"['NP-P-ING-SC', 'NP-PP']",6.0,1.9550504398153568,0,1,2,1,False,0.40489150379380445,5.239132030350436
learn,evaluate,V,3.65,NONE,6,2,"['Basic Intransitive', 'P-POSSING', 'P-WHAT-S', 'PP', 'PP-PP']","['Basic Transitive', 'NP-PP', 'NP']",3.666666666666667,1.2292725943057183,0,5,3,3,False,0.11941497741965425,2.955319819357234
know,meet,V,2.82,NONE,11,13,"['HOW-S', 'HOW-TO-INF']",['Understood Reciprocal Object'],2.833333333333333,1.888562063228706,0,2,1,3,False,0.2938765770114497,4.351012616091598
compete,finish,V,4.98,NONE,1,6,"['Intransitive', 'P-POSSING', 'P-WH-S', 'P-WHAT-S', 'P-WH-TO-INF', 'P-WHAT-TO-INF', 'PP']",['(SUBCAT ADL)'],5.0,2.8284271247461903,0,7,1,3,False,0.11688199757517065,2.935055980601365
sing,rap,V,5.58,NONE,5,4,"['Basic Intransitive', 'PP', 'PP', 'Basic Transitive', 'QUOT', 'NP-PP', 'S', 'HOW-TO-INF', 'TO-INF-AC', 'PP-S', 'PP-HOW-TO-INF', 'PP-TO-INF-OC', 'PP-TO-INF-OC', 'PP-QUOT']","['Basic Intransitive', 'PP', 'PP-PP', 'Simple Reciprocal Intransitive', 'PP-PP', 'PP', 'PP']",5.333333333333334,2.0976176963403037,2,14,7,3,True,0.1520693857189246,3.2165550857513967
beat,kill,V,3.65,HYPER/HYPONYMS,23,15,"['Basic Transitive', 'NP-PP', 'NP-PP']",['Instrument Subject Alternation'],3.666666666666667,1.0327955589886444,0,3,1,2,False,0.17480807380066665,3.398464590405333
thaw,melt,V,8.47,SYNONYMS,1,6,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']","['PP', 'NP-PP', 'Transitive']",8.5,1.286683937707919,2,13,3,4,True,0.8284230741594748,8.6273845932758
kidnap,capture,V,7.8,NONE,1,6,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP']",7.833333333333334,1.0593499054713802,3,4,4,3,True,0.35101315844421294,4.808105267553703
gulp,slurp,V,4.98,NONE,2,1,"['Basic Transitive', 'PART-NP']","['Basic Transitive', 'Unspecified Object', 'PP']",5.0,1.7638342073763935,1,2,3,3,True,0.7129490213286183,7.703592170628946
walk,jog,V,4.32,NONE,10,6,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']",4.333333333333334,1.5776212754932308,8,14,14,3,True,0.30484778914613897,4.438782313169112
think,presume,V,3.49,HYPER/HYPONYMS,13,4,"['NP-ADJP-PRED', 'NP-NP-PRED', 'NP-TOBE', 'NP-VEN-NP-OMIT', 'S']",['-1'],3.5000000000000004,1.3703203194062978,0,5,1,2,False,0.771615954191302,8.172927633530417
say,speak,V,9.3,NONE,11,5,"['PP-THAT-S-SUBJUNCT', 'PP-WH-S', 'PP-WHAT-S', 'PP-HOW-S']","['Basic Intransitive', 'PP']",9.333333333333334,0.6992058987801011,0,4,2,3,False,0.7084486923556779,7.667589538845423
tend,help,V,7.47,HYPER/HYPONYMS,3,8,['-1'],['PP'],7.5,0.97182531580755,0,1,1,2,False,0.0979492277257132,2.7835938218057055
see,meet,V,5.31,SYNONYMS,24,13,"['HOW-S', 'HOW-TO-INF']",['Understood Reciprocal Object'],5.333333333333334,1.8737959096740264,0,2,1,4,False,0.2881897032083765,4.305517625667012
preview,look,V,7.3,NONE,1,10,['-1'],['PP'],7.333333333333334,1.2649110640673515,0,1,1,3,False,0.25711926671562685,4.056954133725014
forget,decay,V,0.83,NONE,4,3,['-1'],['Intransitive'],0.8333333333333334,0.7071067811865476,0,1,1,3,False,0.031375688030060224,2.251005504240482
kick,punch,V,1.66,COHYPONYMS,8,3,"['Basic Intransitive', 'NP-PP']","['Basic Transitive', 'NP-PP', 'Middle Construction', 'Instrument Subject Alternation', 'Characteristic Property of Instrument']",1.6666666666666667,1.1547005383792517,1,2,5,1,True,0.3908495661535598,5.1267965292284785
claim,take,V,5.15,SYNONYMS,5,42,"['S', 'S-SUBJUNCT']","['Basic Transitive', 'NP-PP', 'PP-NP', 'NP-PP', 'NP-PP-PP', 'NP-ADVP-PRED']",5.166666666666667,1.5238839267549948,0,2,6,4,False,0.06855938007899433,2.5484750406319545
sell,borrow,V,0.66,NONE,8,2,"['NP-PP', 'NP-PP-PP', 'NP-PP']","['Basic Transitive', 'NP-PP']",0.6666666666666667,0.5163977794943223,1,3,2,3,True,-0.10737415747839359,1.1410067401728514
confuse,understand,V,0.5,NONE,5,5,"['NP-PP', 'Simple Reciprocal Transitive', 'Simple Reciprocal Intransitive']","['HOW-S', 'Basic Transitive', 'POSSING', 'S', 'WHAT-S']",0.5,0.4830458915396479,0,3,5,3,False,0.12478617862199541,2.9982894289759634
want,crave,V,7.64,HYPER/HYPONYMS,5,2,"['NP-NP', 'NP-PP', 'Infinitival Copular Clause', 'Basic Transitive']",['PP'],7.666666666666666,1.349897115421106,0,4,1,2,False,0.47194120072183565,5.775529605774685
veer,look,V,1.16,NONE,2,10,"['PP', 'Locative Inversion', 'PP-NP', 'NP-PP']",['PP'],1.1666666666666667,0.8232726023485646,1,4,1,3,True,0.10656255688496533,2.8525004550797224
persuade,discourage,V,1.66,NONE,2,3,"['Basic Transitive', 'NP-PP', 'NP-TO-INF-OC', 'NP-S']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",1.6666666666666667,1.699673171197595,2,4,6,3,True,-0.014284348637463085,1.8857252109002953
arrive,depart,V,1.0,ANTONYMS,2,6,['PP'],"['Basic Intransitive', 'PP', 'Locative Preposition Drop']",1.0,1.5776212754932308,1,1,3,0,True,0.038386658909211065,2.3070932712736885
skip,miss,V,7.14,HYPER/HYPONYMS,6,9,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']",7.166666666666667,1.946506842754191,1,14,6,2,True,0.16367707776033008,3.3094166220826406
talk,describe,V,5.15,NONE,6,4,['NP-TO-INF-OC'],"['ING-AC', 'WHAT-S', 'WHAT-TO-INF']",5.166666666666667,1.4491376746189435,0,1,3,3,False,0.21198975234552853,3.695918018764228
take,acquire,V,6.31,HYPER/HYPONYMS,42,7,"['Basic Transitive', 'NP-PP', 'PP-NP', 'NP-PP', 'NP-PP-PP', 'NP-ADVP-PRED']","['NP-PP', 'PP', 'Basic Intransitive']",6.333333333333333,2.097617696340303,1,6,3,2,True,0.2929653664786243,4.343722931828994
perform,entertain,V,7.14,NONE,4,3,"['Basic Transitive', 'Unspecified Object', 'NP-PP', 'NP-PP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",7.166666666666667,1.888562063228706,2,4,6,3,True,0.14849372808989114,3.187949824719129
wipe,wash,V,4.81,NONE,1,13,['NP-PP'],"['Intransitive', 'Transitive', 'Unspecified Reflexive Object']",4.833333333333333,1.286683937707919,0,1,3,3,False,0.4815262741103239,5.852210192882591
pray,hope,V,6.97,NONE,2,3,['PP'],['PP'],7.000000000000001,1.6193277068654828,1,1,1,3,True,0.22245268043284572,3.7796214434627657
decline,lower,V,3.32,NONE,7,5,['Intransitive'],['Intransitive'],3.333333333333333,2.1602468994692865,1,1,1,3,True,0.764548806299488,8.116390450395905
determine,understand,V,6.31,NONE,8,5,['-1'],"['HOW-S', 'Basic Transitive', 'POSSING', 'S', 'WHAT-S']",6.333333333333333,1.6865480854231358,0,1,5,3,False,0.22336050374902783,3.7868840299922226
sting,prick,V,6.31,SYNONYMS,5,7,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Unintentional Interpretation of Object', 'Unintentional Interpretation of Object']",6.333333333333333,1.5491933384829666,0,6,2,4,False,0.1753957186606962,3.4031657492855696
search,seek,V,9.63,SYNONYMS,4,5,"['NP-PP', 'PP-PP', 'PP-PP', 'PP']",['NP-PP'],9.666666666666666,0.4216370213557839,1,4,1,4,True,0.6463519232657465,7.170815386125972
disprove,dislike,V,8.3,NONE,1,1,['-1'],['TO-INF-SC'],8.333333333333334,1.247219128924647,0,1,1,3,False,0.14086328544419305,3.126906283553544
pull,detach,V,4.32,NONE,17,3,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP', 'NP-PP-PP']","['Basic Transitive', 'NP-PP', 'Middle Construction']",4.333333333333334,2.0110804171997807,2,5,3,3,True,0.27918205776999117,4.233456462159929
disbelieve,believe,V,0.33,ANTONYMS,1,5,"['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']","['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']",0.3333333333333333,0.4216370213557839,5,6,6,0,True,-0.03622212527347732,1.7102229978121815
lean,fall,V,2.16,HYPER/HYPONYMS,5,32,"['Basic Intransitive', 'PP']",['Intransitive'],2.166666666666667,1.4181364924121764,0,2,1,2,False,0.1260508556246585,3.008406844997268
get,grab,V,6.31,HYPER/HYPONYMS,36,6,"['P-ING-SC', 'PP']","['Basic Transitive', 'NP-PP']",6.333333333333333,1.1352924243950937,0,2,2,2,False,0.42157176377538075,5.372574110203046
control,hold,V,5.15,HYPER/HYPONYMS,8,36,['-1'],"['Infinitival Copular Clause', 'S', 'Basic Transitive']",5.166666666666667,0.8755950357709131,0,1,3,2,False,0.13960913208996606,3.1168730567197285
alter,change,V,9.63,SYNONYMS,5,10,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']","['Intransitive', 'Transitive', 'Unspecified Reflexive Object']",9.666666666666666,0.6324555320336758,1,13,3,4,True,0.919147774377775,9.3531821950222
kidnap,take,V,5.98,HYPER/HYPONYMS,1,42,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP']","['Basic Transitive', 'NP-PP', 'PP-NP', 'NP-PP', 'NP-PP-PP', 'NP-ADVP-PRED']",6.0,1.6465452046971294,3,4,6,2,True,0.10894340760806409,2.8715472608645127
disturb,interrupt,V,8.63,SYNONYMS,5,4,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",['-1'],8.666666666666668,1.0327955589886446,0,6,1,4,False,0.748006757465119,7.984054059720952
seem,appear,V,7.64,SYNONYMS,4,7,['-1'],"['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']",7.666666666666666,0.966091783079296,0,1,5,4,False,0.7203723489844591,7.762978791875673
repeat,do,V,2.99,NONE,6,13,"['S', 'S-SUBJUNCT']",['-1'],3.0,1.0327955589886446,0,2,1,3,False,0.04341655730175455,2.3473324584140363
compose,create,V,8.13,HYPER/HYPONYMS,6,6,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP']",8.166666666666668,0.875595035770913,2,4,4,2,True,0.2490950161248766,3.992760128999013
justify,prove,V,6.31,NONE,5,9,"['HOW-S', 'HOW-TO-INF', 'PP-HOW-S', 'PP-HOW-TO-INF', 'WHAT-S', 'WHAT-TO-INF', 'Basic Transitive', 'NP-PP', 'PP', 'Basic Intransitive']",['HOW-S'],6.333333333333333,1.6865480854231356,1,10,1,3,True,0.3070806059079558,4.456644847263647
separate,combine,V,0.5,ANTONYMS,13,7,"['Basic Transitive', 'NP-PP']","['Simple Reciprocal Intransitive', 'Together Reciprocal Alternation Intransitive']",0.5,0.948683298050514,0,2,2,0,False,0.16949041374833707,3.3559233099866965
disintegrate,melt,V,5.15,NONE,3,6,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']","['PP', 'NP-PP', 'Transitive']",5.166666666666667,1.3703203194062976,2,13,3,3,True,0.3284860511745643,4.6278884093965145
have,hold,V,4.81,SYNONYMS,19,36,['-1'],"['Infinitival Copular Clause', 'S', 'Basic Transitive']",4.833333333333333,1.5951314818673863,0,1,3,4,False,0.3592049841256496,4.873639873005197
kill,live,V,0.33,NONE,15,7,['Instrument Subject Alternation'],['Basic Intransitive'],0.3333333333333333,0.4216370213557839,0,1,1,3,False,0.04906867850506473,2.392549428040518
descend,lower,V,7.64,NONE,4,5,"['Basic Intransitive', 'PP', 'Locative Preposition Drop']",['Intransitive'],7.666666666666666,1.6465452046971292,0,3,1,3,False,0.17294537807501337,3.383563024600107
disprove,agree,V,0.33,NONE,1,7,['-1'],"['PP-HOW-S', 'PP-HOW-TO-INF', 'WHAT-TO-INF']",0.3333333333333333,0.4216370213557839,0,1,3,3,False,0.03187597343042424,2.255007787443394
run,hurry,V,5.98,HYPER/HYPONYMS,41,3,"['PP', 'Locative Inversion', 'PP-NP', 'NP-PP']","['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']",6.0,1.6465452046971292,4,4,14,2,True,0.1713955030381778,3.3711640243054224
reap,gain,V,6.97,HYPER/HYPONYMS,2,9,"['Basic Transitive', 'NP-PP']",['Intransitive'],7.000000000000001,1.6193277068654826,0,2,1,2,False,0.42982112813342377,5.43856902506739
rub,hold,V,1.49,NONE,3,36,"['Basic Transitive', 'NP-PP', 'NP-PP']","['Infinitival Copular Clause', 'S', 'Basic Transitive']",1.5,0.9944289260117531,1,3,3,3,True,-0.007726990576870093,1.9381840753850392
finish,start,V,0.5,ANTONYMS,6,14,['(SUBCAT ADL)'],"['ING-SC/BE-ING-SC', 'Intransitive', 'Basic Transitive', 'PP', 'NP-PP', 'NP-PP', 'Intransitive']",0.5,0.4830458915396479,0,1,7,0,False,0.00489002897739943,2.0391202318191954
pull,tow,V,7.3,HYPER/HYPONYMS,17,1,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP', 'NP-PP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP', 'NP-PP-PP']",7.333333333333334,1.3498971154211057,3,5,5,2,True,0.3954937642630526,5.163950114104421
swap,give,V,3.17,NONE,2,44,['PP'],"['NP-PP', 'NP-PP-PP', 'NP-PP']",3.333333333333333,1.4907119849998598,0,1,3,3,False,0.03868092622447852,2.309447409795828
annoy,aggravate,V,8.13,NONE,1,2,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",8.166666666666668,0.9944289260117531,6,6,6,3,True,0.3719642971863084,4.975714377490467
deteriorate,disappear,V,3.92,NONE,2,4,['Intransitive'],"['Basic Intransitive', 'PP-NP']",3.666666666666667,1.5491933384829668,0,1,2,3,False,0.2032494641675005,3.625995713340004
hike,trail,V,5.48,NONE,2,5,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['Basic Transitive', 'NP-PP', 'PP']",5.5,2.213594362117865,2,14,3,3,True,0.21210287669587657,3.6968230135670126
compute,add,V,6.14,HYPER/HYPONYMS,1,6,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP']","['NP-PP', 'Simple Reciprocal Transitive', 'Together Reciprocal Alternation Transitive', 'Middle Construction', 'Middle Construction', 'Middle Construction']",6.166666666666667,1.766981104093143,1,4,6,2,True,0.014042478050555645,2.112339824404445
pull,strain,V,3.65,NONE,17,9,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP', 'NP-PP-PP']","['Unintentional Interpretation of Object', 'Unintentional Interpretation of Object']",3.666666666666667,1.5491933384829668,0,5,2,3,False,0.149243721800974,3.193949774407792
assault,hit,V,8.13,NONE,3,17,"['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']",['PP'],8.166666666666668,1.286683937707919,0,5,1,3,False,0.5522685000270909,6.4181480002167275
inhale,breathe,V,7.97,HYPER/HYPONYMS,2,9,"['Intransitive', 'Transitive']",['Transitive'],8.0,0.9189365834726816,1,2,1,2,True,0.8170242677673873,8.536194142139099
sneak,lie,V,5.48,NONE,4,7,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['Basic Intransitive', 'PP']",5.5,1.636391694484477,2,14,2,3,True,0.10507669425706688,2.840613554056535
brush,paint,V,6.97,COHYPONYMS,6,4,['Transitive'],"['NP-P-ING-OC', 'NP-TOBE', 'NP-PP']",7.000000000000001,1.5491933384829666,0,1,3,1,False,0.23390790971438913,3.871263277715113
want,get,V,2.16,NONE,5,36,"['NP-NP', 'NP-PP', 'Infinitival Copular Clause', 'Basic Transitive']","['P-ING-SC', 'PP']",2.166666666666667,1.2516655570345725,0,4,2,3,False,0.37553231420143984,5.004258513611519
create,imagine,V,4.81,HYPER/HYPONYMS,6,2,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP']","['ING-AC', 'WHAT-S', 'WHAT-TO-INF']",4.833333333333333,1.728840330651992,0,4,3,2,False,0.2533806176222614,4.027044940978091
travel,move,V,6.47,SYNONYMS,6,16,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",6.5,1.286683937707919,3,14,6,4,True,0.4505848037047932,5.604678429638346
desire,need,V,5.13,NONE,3,3,"['Basic Transitive', 'NP-PP']","['Basic Transitive', 'NP-TO-INF-OC']",4.833333333333333,1.1972189997378646,1,2,2,3,True,0.31745212069329604,4.539616965546369
rationalize,think,V,7.47,HYPER/HYPONYMS,5,13,['-1'],"['NP-ADJP-PRED', 'NP-NP-PRED', 'NP-TOBE', 'NP-VEN-NP-OMIT', 'S']",7.5,0.8498365855987975,0,1,5,2,False,0.15565224844537587,3.2452179875630067
hide,deny,V,4.48,NONE,4,7,"['Basic Intransitive', 'PP', 'PP']","['Infinitival Copular Clause', 'S', 'Basic Transitive']",4.500000000000001,1.2516655570345725,0,3,3,3,False,0.3044333757559425,4.43546700604754
increase,raise,V,8.13,HYPER/HYPONYMS,2,27,['Intransitive'],"['Basic Transitive', 'NP-PP', 'NP-PP']",8.166666666666668,1.1005049346146116,0,1,3,2,False,0.8695088488563105,8.956070790850484
talk,criticize,V,2.66,NONE,6,2,['NP-TO-INF-OC'],"['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']",2.666666666666667,1.505545305418162,0,1,5,3,False,0.21575071565734585,3.7260057252587666
determine,discover,V,5.64,NONE,8,8,['-1'],"['Infinitival Copular Clause', 'S', 'Basic Transitive']",5.666666666666667,1.8378731669453627,0,1,3,3,False,0.4666951148946743,5.733560919157394
think,realize,V,5.15,NONE,13,6,"['NP-ADJP-PRED', 'NP-NP-PRED', 'NP-TOBE', 'NP-VEN-NP-OMIT', 'S']","['Infinitival Copular Clause', 'S', 'Basic Transitive']",5.166666666666667,1.286683937707919,1,5,3,3,True,0.31498530225112903,4.519882418009033
boom,crash,V,6.31,COHYPONYMS,5,13,"['Basic Intransitive', 'PP', 'PP', 'NP', 'NP-ADJP', 'PP', 'PP']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'NP-ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'PP']",6.333333333333333,0.6324555320336759,2,7,10,1,True,0.13441668011097613,3.075333440887809
replace,fix,V,2.11,NONE,4,12,"['NP-PP', 'Basic Transitive', 'NP-PP', 'NP-PP', 'Basic Transitive']","['Basic Transitive', 'NP-NP', 'NP-PP']",2.333333333333333,0.966091783079296,2,5,3,3,True,0.10646627322840477,2.851730185827238
fall,dive,V,4.15,HYPER/HYPONYMS,32,3,['Intransitive'],"['NP-PP', 'PP-PP', 'PP-PP', 'PP']",4.166666666666667,1.7795130420052183,0,1,4,2,False,0.31988982362232865,4.559118588978629
hold,reserve,V,6.31,HYPER/HYPONYMS,36,4,"['Infinitival Copular Clause', 'S', 'Basic Transitive']","['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']",6.333333333333333,1.7511900715418265,1,3,7,2,True,0.268644682596097,4.149157460768776
implode,explode,V,3.15,ANTONYMS,1,10,['-1'],"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",3.1666666666666665,1.9119507199599977,0,1,13,0,False,-0.05278892070862644,1.5776886343309884
sprain,strain,V,5.98,NONE,1,9,['Intransitive'],"['Unintentional Interpretation of Object', 'Unintentional Interpretation of Object']",6.0,1.349897115421106,0,1,2,3,False,0.2033914064099768,3.627131251279814
